owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
tomav,docker-mailserver,tomav/docker-mailserver,3148,"Paris, France",fr,"Shell,Makefile,Dockerfile,SourcePawn",Shell,704,https://api.github.com/users/tomav,https://api.github.com/repos/tomav/docker-mailserver/languages,https://api.github.com/repos/tomav/docker-mailserver/contributors
Zhouzi,TheaterJS,Zhouzi/TheaterJS,3106,France,fr,"JavaScript,HTML",JavaScript,358,https://api.github.com/users/Zhouzi,https://api.github.com/repos/Zhouzi/TheaterJS/languages,https://api.github.com/repos/Zhouzi/TheaterJS/contributors
bblanchon,ArduinoJson,bblanchon/ArduinoJson,3048,France,fr,"C++,Shell,CMake,Ruby,Makefile,C",C++,1085,https://api.github.com/users/bblanchon,https://api.github.com/repos/bblanchon/ArduinoJson/languages,https://api.github.com/repos/bblanchon/ArduinoJson/contributors
alikaragoz,MCSwipeTableViewCell,alikaragoz/MCSwipeTableViewCell,3036,"Paris, France",fr,"Objective-C,Ruby",Objective-C,94,https://api.github.com/users/alikaragoz,https://api.github.com/repos/alikaragoz/MCSwipeTableViewCell/languages,https://api.github.com/repos/alikaragoz/MCSwipeTableViewCell/contributors
caouecs,Laravel-lang,caouecs/Laravel-lang,3009,France,fr,PHP,PHP,1954,https://api.github.com/users/caouecs,https://api.github.com/repos/caouecs/Laravel-lang/languages,https://api.github.com/repos/caouecs/Laravel-lang/contributors
smooth-code,svgr,smooth-code/svgr,2974,Paris,fr,JavaScript,JavaScript,272,https://api.github.com/users/smooth-code,https://api.github.com/repos/smooth-code/svgr/languages,https://api.github.com/repos/smooth-code/svgr/contributors
alexkirsz,dispatch-proxy,alexkirsz/dispatch-proxy,2929,France,fr,"CoffeeScript,JavaScript",CoffeeScript,43,https://api.github.com/users/alexkirsz,https://api.github.com/repos/alexkirsz/dispatch-proxy/languages,https://api.github.com/repos/alexkirsz/dispatch-proxy/contributors
Yomguithereal,react-blessed,Yomguithereal/react-blessed,2898,France,fr,JavaScript,JavaScript,241,https://api.github.com/users/Yomguithereal,https://api.github.com/repos/Yomguithereal/react-blessed/languages,https://api.github.com/repos/Yomguithereal/react-blessed/contributors
KnpLabs,snappy,KnpLabs/snappy,2881,France,fr,PHP,PHP,464,https://api.github.com/users/KnpLabs,https://api.github.com/repos/KnpLabs/snappy/languages,https://api.github.com/repos/KnpLabs/snappy/contributors
Yomguithereal,baobab,Yomguithereal/baobab,2869,France,fr,JavaScript,JavaScript,875,https://api.github.com/users/Yomguithereal,https://api.github.com/repos/Yomguithereal/baobab/languages,https://api.github.com/repos/Yomguithereal/baobab/contributors
gwendall,way.js,gwendall/way.js,2867,Paris,fr,JavaScript,JavaScript,352,https://api.github.com/users/gwendall,https://api.github.com/repos/gwendall/way.js/languages,https://api.github.com/repos/gwendall/way.js/contributors
gephi,gephi,gephi/gephi,2822,"Paris, France",fr,"Java,HTML,Python,Inno Setup,Shell",Java,4705,https://api.github.com/users/gephi,https://api.github.com/repos/gephi/gephi/languages,https://api.github.com/repos/gephi/gephi/contributors
HubPress,hubpress.io,HubPress/hubpress.io,2814,"France, Nantes",fr,"CSS,JavaScript,HTML,CoffeeScript,Shell,Ruby",CSS,237,https://api.github.com/users/HubPress,https://api.github.com/repos/HubPress/hubpress.io/languages,https://api.github.com/repos/HubPress/hubpress.io/contributors
sdispater,pendulum,sdispater/pendulum,2781,France,fr,"Python,C,Makefile,Shell",Python,694,https://api.github.com/users/sdispater,https://api.github.com/repos/sdispater/pendulum/languages,https://api.github.com/repos/sdispater/pendulum/contributors
laurentj,slimerjs,laurentj/slimerjs,2743,France,fr,"JavaScript,HTML,Java,CSS,Shell,Python,Batchfile,CoffeeScript",JavaScript,1276,https://api.github.com/users/laurentj,https://api.github.com/repos/laurentj/slimerjs/languages,https://api.github.com/repos/laurentj/slimerjs/contributors
olivierlacan,keep-a-changelog,olivierlacan/keep-a-changelog,2740,"Paris, France",fr,"HTML,Ruby,CSS,JavaScript",HTML,460,https://api.github.com/users/olivierlacan,https://api.github.com/repos/olivierlacan/keep-a-changelog/languages,https://api.github.com/repos/olivierlacan/keep-a-changelog/contributors
jeanphix,Ghost.py,jeanphix/Ghost.py,2704,France / UK,fr,"Python,HTML,JavaScript,CSS",Python,698,https://api.github.com/users/jeanphix,https://api.github.com/repos/jeanphix/Ghost.py/languages,https://api.github.com/repos/jeanphix/Ghost.py/contributors
mattallty,Caporal.js,mattallty/Caporal.js,2701,"Paris, France",fr,"JavaScript,Shell",JavaScript,225,https://api.github.com/users/mattallty,https://api.github.com/repos/mattallty/Caporal.js/languages,https://api.github.com/repos/mattallty/Caporal.js/contributors
nbs-system,naxsi,nbs-system/naxsi,2658,"Paris, France",fr,"C,Python,Makefile,Smarty",C,811,https://api.github.com/users/nbs-system,https://api.github.com/repos/nbs-system/naxsi/languages,https://api.github.com/repos/nbs-system/naxsi/contributors
cyrilmottier,GreenDroid,cyrilmottier/GreenDroid,2628,France,fr,"Java,JavaScript,C#",Java,69,https://api.github.com/users/cyrilmottier,https://api.github.com/repos/cyrilmottier/GreenDroid/languages,https://api.github.com/repos/cyrilmottier/GreenDroid/contributors
jonathantribouharet,JTCalendar,jonathantribouharet/JTCalendar,2606,"Paris, France",fr,"Objective-C,Ruby",Objective-C,222,https://api.github.com/users/jonathantribouharet,https://api.github.com/repos/jonathantribouharet/JTCalendar/languages,https://api.github.com/repos/jonathantribouharet/JTCalendar/contributors
lewagon,setup,lewagon/setup,2585,Paris & more,fr,"Ruby,Batchfile",Ruby,334,https://api.github.com/users/lewagon,https://api.github.com/repos/lewagon/setup/languages,https://api.github.com/repos/lewagon/setup/contributors
steeve,france.code-civil,steeve/france.code-civil,2584,"Paris, France",fr,,,381,https://api.github.com/users/steeve,https://api.github.com/repos/steeve/france.code-civil/languages,https://api.github.com/repos/steeve/france.code-civil/contributors
Akryum,vue-apollo,Akryum/vue-apollo,2579,France,fr,"JavaScript,Vue,TypeScript,HTML,Shell,CSS",JavaScript,374,https://api.github.com/users/Akryum,https://api.github.com/repos/Akryum/vue-apollo/languages,https://api.github.com/repos/Akryum/vue-apollo/contributors
maximebf,php-debugbar,maximebf/php-debugbar,2527,France,fr,"PHP,JavaScript,CSS,HTML",PHP,644,https://api.github.com/users/maximebf,https://api.github.com/repos/maximebf/php-debugbar/languages,https://api.github.com/repos/maximebf/php-debugbar/contributors
Teevity,ice,Teevity/ice,2518,"Toulouse, France",fr,"Java,Groovy,JavaScript,CSS,Batchfile,Shell",Java,349,https://api.github.com/users/Teevity,https://api.github.com/repos/Teevity/ice/languages,https://api.github.com/repos/Teevity/ice/contributors
eon01,DockerCheatSheet,eon01/DockerCheatSheet,2512,Paris,fr,,,47,https://api.github.com/users/eon01,https://api.github.com/repos/eon01/DockerCheatSheet/languages,https://api.github.com/repos/eon01/DockerCheatSheet/contributors
florent37,ExpectAnim,florent37/ExpectAnim,2506,"Paris, France",fr,"Java,Shell",Java,64,https://api.github.com/users/florent37,https://api.github.com/repos/florent37/ExpectAnim/languages,https://api.github.com/repos/florent37/ExpectAnim/contributors
delba,Permission,delba/Permission,2463,"Paris, France",fr,"Swift,Ruby,Objective-C",Swift,337,https://api.github.com/users/delba,https://api.github.com/repos/delba/Permission/languages,https://api.github.com/repos/delba/Permission/contributors
Alex-D,Trumbowyg,Alex-D/Trumbowyg,2432,"Lille, France",fr,"JavaScript,CSS,HTML",JavaScript,941,https://api.github.com/users/Alex-D,https://api.github.com/repos/Alex-D/Trumbowyg/languages,https://api.github.com/repos/Alex-D/Trumbowyg/contributors
JoanZapata,android-pdfview,JoanZapata/android-pdfview,2424,Paris,fr,Java,Java,82,https://api.github.com/users/JoanZapata,https://api.github.com/repos/JoanZapata/android-pdfview/languages,https://api.github.com/repos/JoanZapata/android-pdfview/contributors
paradoxxxzero,butterfly,paradoxxxzero/butterfly,2421,"Lyon, France",fr,"CoffeeScript,CSS,Python,HTML,Makefile,Shell,Ruby",CoffeeScript,488,https://api.github.com/users/paradoxxxzero,https://api.github.com/repos/paradoxxxzero/butterfly/languages,https://api.github.com/repos/paradoxxxzero/butterfly/contributors
oliviertassinari,react-swipeable-views,oliviertassinari/react-swipeable-views,2396,"Paris, France",fr,"JavaScript,Objective-C,Python,Java",JavaScript,634,https://api.github.com/users/oliviertassinari,https://api.github.com/repos/oliviertassinari/react-swipeable-views/languages,https://api.github.com/repos/oliviertassinari/react-swipeable-views/contributors
revolunet,sublimetext-markdown-preview,revolunet/sublimetext-markdown-preview,2379,"Paris, France",fr,"Python,CSS,JavaScript",Python,656,https://api.github.com/users/revolunet,https://api.github.com/repos/revolunet/sublimetext-markdown-preview/languages,https://api.github.com/repos/revolunet/sublimetext-markdown-preview/contributors
krallin,tini,krallin/tini,2358,"Paris, France",fr,"C,Python,Shell,CMake",C,314,https://api.github.com/users/krallin,https://api.github.com/repos/krallin/tini/languages,https://api.github.com/repos/krallin/tini/contributors
florent37,DiagonalLayout,florent37/DiagonalLayout,2350,"Paris, France",fr,"Java,Shell",Java,58,https://api.github.com/users/florent37,https://api.github.com/repos/florent37/DiagonalLayout/languages,https://api.github.com/repos/florent37/DiagonalLayout/contributors
avatsaev,touchbar_nyancat,avatsaev/touchbar_nyancat,2338,"France, Strasbourg",fr,Swift,Swift,57,https://api.github.com/users/avatsaev,https://api.github.com/repos/avatsaev/touchbar_nyancat/languages,https://api.github.com/repos/avatsaev/touchbar_nyancat/contributors
PaulSec,awesome-sec-talks,PaulSec/awesome-sec-talks,2327,France,fr,,,363,https://api.github.com/users/PaulSec,https://api.github.com/repos/PaulSec/awesome-sec-talks/languages,https://api.github.com/repos/PaulSec/awesome-sec-talks/contributors
guillaumepotier,Garlic.js,guillaumepotier/Garlic.js,2291,Paris,fr,"CSS,JavaScript,HTML,Shell",CSS,248,https://api.github.com/users/guillaumepotier,https://api.github.com/repos/guillaumepotier/Garlic.js/languages,https://api.github.com/repos/guillaumepotier/Garlic.js/contributors
Geal,nom,Geal/nom,2276,"Nantes, France",fr,Rust,Rust,1930,https://api.github.com/users/Geal,https://api.github.com/repos/Geal/nom/languages,https://api.github.com/repos/Geal/nom/contributors
locomotivecms,engine,locomotivecms/engine,2273,"Toulouse, France",fr,"Ruby,CSS,CoffeeScript,HTML,JavaScript,Shell",Ruby,3436,https://api.github.com/users/locomotivecms,https://api.github.com/repos/locomotivecms/engine/languages,https://api.github.com/repos/locomotivecms/engine/contributors
LukyVj,family.scss,LukyVj/family.scss,2237,Paris,fr,"CSS,HTML,JavaScript",CSS,242,https://api.github.com/users/LukyVj,https://api.github.com/repos/LukyVj/family.scss/languages,https://api.github.com/repos/LukyVj/family.scss/contributors
Xyl2k,TSA-Travel-Sentry-master-keys,Xyl2k/TSA-Travel-Sentry-master-keys,2214,France,fr,,,43,https://api.github.com/users/Xyl2k,https://api.github.com/repos/Xyl2k/TSA-Travel-Sentry-master-keys/languages,https://api.github.com/repos/Xyl2k/TSA-Travel-Sentry-master-keys/contributors
nunomaduro,collision,nunomaduro/collision,2187,"Paris, France",fr,PHP,PHP,332,https://api.github.com/users/nunomaduro,https://api.github.com/repos/nunomaduro/collision/languages,https://api.github.com/repos/nunomaduro/collision/contributors
iam4x,pokemongo-webspoof,iam4x/pokemongo-webspoof,2159,"Paris, France",fr,"JavaScript,CSS,Objective-C,HTML,AppleScript",JavaScript,83,https://api.github.com/users/iam4x,https://api.github.com/repos/iam4x/pokemongo-webspoof/languages,https://api.github.com/repos/iam4x/pokemongo-webspoof/contributors
x0rz,tweets_analyzer,x0rz/tweets_analyzer,2152,France,fr,Python,Python,46,https://api.github.com/users/x0rz,https://api.github.com/repos/x0rz/tweets_analyzer/languages,https://api.github.com/repos/x0rz/tweets_analyzer/contributors
revolunet,JSbooks,revolunet/JSbooks,2132,"Paris, France",fr,"CSS,JavaScript,HTML,Shell",CSS,362,https://api.github.com/users/revolunet,https://api.github.com/repos/revolunet/JSbooks/languages,https://api.github.com/repos/revolunet/JSbooks/contributors
jedisct1,dnscrypt-proxy,jedisct1/dnscrypt-proxy,2055,"Paris, France",fr,"Go,Python,Batchfile",Go,808,https://api.github.com/users/jedisct1,https://api.github.com/repos/jedisct1/dnscrypt-proxy/languages,https://api.github.com/repos/jedisct1/dnscrypt-proxy/contributors
Kozea,WeasyPrint,Kozea/WeasyPrint,2044,"Lyon, France",fr,"Python,CSS,HTML",Python,2961,https://api.github.com/users/Kozea,https://api.github.com/repos/Kozea/WeasyPrint/languages,https://api.github.com/repos/Kozea/WeasyPrint/contributors
algolia,instantsearch.js,algolia/instantsearch.js,2035,"SF, Paris",fr,"JavaScript,CSS,HTML,Shell",JavaScript,2881,https://api.github.com/users/algolia,https://api.github.com/repos/algolia/instantsearch.js/languages,https://api.github.com/repos/algolia/instantsearch.js/contributors
florent37,ViewAnimator,florent37/ViewAnimator,2023,"Paris, France",fr,Java,Java,65,https://api.github.com/users/florent37,https://api.github.com/repos/florent37/ViewAnimator/languages,https://api.github.com/repos/florent37/ViewAnimator/contributors
lumapps,lumX,lumapps/lumX,2014,Tassin-la-Demi-Lune - France,fr,"JavaScript,HTML,CSS,Python,Shell",JavaScript,1535,https://api.github.com/users/lumapps,https://api.github.com/repos/lumapps/lumX/languages,https://api.github.com/repos/lumapps/lumX/contributors
delba,TextAttributes,delba/TextAttributes,2008,"Paris, France",fr,"Swift,Objective-C,Ruby",Swift,62,https://api.github.com/users/delba,https://api.github.com/repos/delba/TextAttributes/languages,https://api.github.com/repos/delba/TextAttributes/contributors
KnpLabs,Gaufrette,KnpLabs/Gaufrette,2006,France,fr,"PHP,Shell",PHP,1055,https://api.github.com/users/KnpLabs,https://api.github.com/repos/KnpLabs/Gaufrette/languages,https://api.github.com/repos/KnpLabs/Gaufrette/contributors
nicolaschengdev,WYPopoverController,nicolaschengdev/WYPopoverController,1980,"Paris, FRANCE",fr,"Objective-C,Ruby",Objective-C,297,https://api.github.com/users/nicolaschengdev,https://api.github.com/repos/nicolaschengdev/WYPopoverController/languages,https://api.github.com/repos/nicolaschengdev/WYPopoverController/contributors
PomepuyN,BlurEffectForAndroidDesign,PomepuyN/BlurEffectForAndroidDesign,1976,France,fr,Java,Java,9,https://api.github.com/users/PomepuyN,https://api.github.com/repos/PomepuyN/BlurEffectForAndroidDesign/languages,https://api.github.com/repos/PomepuyN/BlurEffectForAndroidDesign/contributors
ylechelle,OpenUDID,ylechelle/OpenUDID,1966,Paris,fr,Objective-C,Objective-C,50,https://api.github.com/users/ylechelle,https://api.github.com/repos/ylechelle/OpenUDID/languages,https://api.github.com/repos/ylechelle/OpenUDID/contributors
