owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
AtsushiSakai,PythonRobotics,AtsushiSakai/PythonRobotics,3040,"Kanagawa, Japan",jp,"Python,Jupyter Notebook,Shell",Python,759,https://api.github.com/users/AtsushiSakai,https://api.github.com/repos/AtsushiSakai/PythonRobotics/languages,https://api.github.com/repos/AtsushiSakai/PythonRobotics/contributors
BYVoid,OpenCC,BYVoid/OpenCC,3028,"Tokyo, Japan",jp,"C++,CMake,Python,JavaScript,Makefile",C++,954,https://api.github.com/users/BYVoid,https://api.github.com/repos/BYVoid/OpenCC/languages,https://api.github.com/repos/BYVoid/OpenCC/contributors
itchyny,lightline.vim,itchyny/lightline.vim,3027,"Kyoto, Japan",jp,Vim script,Vim script,629,https://api.github.com/users/itchyny,https://api.github.com/repos/itchyny/lightline.vim/languages,https://api.github.com/repos/itchyny/lightline.vim/contributors
rhysd,vim.wasm,rhysd/vim.wasm,3023,"Tokyo, Japan",jp,"C,Vim script,Roff,Makefile,C++,M4,Objective-C,PostScript,Perl,XS,Module Management System,Shell,NewLisp,Ruby,Emacs Lisp,SystemVerilog,JavaScript,Smalltalk,Python,TypeScript,Awk,NSIS,DIGITAL Command Language,Batchfile,HTML,CSS,IDL,Prolog",C,8851,https://api.github.com/users/rhysd,https://api.github.com/repos/rhysd/vim.wasm/languages,https://api.github.com/repos/rhysd/vim.wasm/contributors
euske,pdfminer,euske/pdfminer,3009,"Nagano, Japan",jp,"Python,Makefile",Python,613,https://api.github.com/users/euske,https://api.github.com/repos/euske/pdfminer/languages,https://api.github.com/repos/euske/pdfminer/contributors
plouc,mozaik,plouc/mozaik,2847,"Osaka, Japan",jp,"JavaScript,TypeScript,Makefile,CSS",JavaScript,617,https://api.github.com/users/plouc,https://api.github.com/repos/plouc/mozaik/languages,https://api.github.com/repos/plouc/mozaik/contributors
shirou,gopsutil,shirou/gopsutil,2837,Tokyo,jp,"Go,Shell,Objective-C,Makefile",Go,1253,https://api.github.com/users/shirou,https://api.github.com/repos/shirou/gopsutil/languages,https://api.github.com/repos/shirou/gopsutil/contributors
motemen,gore,motemen/gore,2792,"Kyoto, Japan",jp,Go,Go,243,https://api.github.com/users/motemen,https://api.github.com/repos/motemen/gore/languages,https://api.github.com/repos/motemen/gore/contributors
franciscop,picnic,franciscop/picnic,2724,"Tokyo, Japan",jp,"CSS,HTML,JavaScript",CSS,611,https://api.github.com/users/franciscop,https://api.github.com/repos/franciscop/picnic/languages,https://api.github.com/repos/franciscop/picnic/contributors
neuecc,UniRx,neuecc/UniRx,2690,"Tokyo, Japan",jp,"C#,PowerShell,Batchfile",C#,1097,https://api.github.com/users/neuecc,https://api.github.com/repos/neuecc/UniRx/languages,https://api.github.com/repos/neuecc/UniRx/contributors
kishikawakatsumi,UICKeyChainStore,kishikawakatsumi/UICKeyChainStore,2685,Tokyo,jp,"Objective-C,Ruby,Shell",Objective-C,416,https://api.github.com/users/kishikawakatsumi,https://api.github.com/repos/kishikawakatsumi/UICKeyChainStore/languages,https://api.github.com/repos/kishikawakatsumi/UICKeyChainStore/contributors
mattn,go-sqlite3,mattn/go-sqlite3,2680,"Osaka, Japan",jp,"C,Go,C++,Makefile",C,834,https://api.github.com/users/mattn,https://api.github.com/repos/mattn/go-sqlite3/languages,https://api.github.com/repos/mattn/go-sqlite3/contributors
plouc,nivo,plouc/nivo,2678,"Osaka, Japan",jp,"JavaScript,CSS,Makefile,HTML",JavaScript,601,https://api.github.com/users/plouc,https://api.github.com/repos/plouc/nivo/languages,https://api.github.com/repos/plouc/nivo/contributors
gimite,web-socket-js,gimite/web-socket-js,2602,"Tokyo, Japan",jp,"JavaScript,ActionScript,HTML,Shell",JavaScript,293,https://api.github.com/users/gimite,https://api.github.com/repos/gimite/web-socket-js/languages,https://api.github.com/repos/gimite/web-socket-js/contributors
mooz,percol,mooz/percol,2587,Japan,jp,"Python,Shell,Emacs Lisp",Python,503,https://api.github.com/users/mooz,https://api.github.com/repos/mooz/percol/languages,https://api.github.com/repos/mooz/percol/contributors
kishikawakatsumi,SpreadsheetView,kishikawakatsumi/SpreadsheetView,2582,Tokyo,jp,"HTML,Swift,CSS,Ruby,JavaScript,Objective-C",HTML,342,https://api.github.com/users/kishikawakatsumi,https://api.github.com/repos/kishikawakatsumi/SpreadsheetView/languages,https://api.github.com/repos/kishikawakatsumi/SpreadsheetView/contributors
nghialv,MaterialKit,nghialv/MaterialKit,2532,"Shibuya, Japan",jp,"Swift,Ruby",Swift,209,https://api.github.com/users/nghialv,https://api.github.com/repos/nghialv/MaterialKit/languages,https://api.github.com/repos/nghialv/MaterialKit/contributors
