owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
Financial-Times,polyfill-service,Financial-Times/polyfill-service,3049,London,gb,"JavaScript,HTML,VCL,CSS,Shell,Batchfile",JavaScript,2998,https://api.github.com/users/Financial-Times,https://api.github.com/repos/Financial-Times/polyfill-service/languages,https://api.github.com/repos/Financial-Times/polyfill-service/contributors
keyboardsurfer,Crouton,keyboardsurfer/Crouton,3045,"London, UK",gb,Java,Java,513,https://api.github.com/users/keyboardsurfer,https://api.github.com/repos/keyboardsurfer/Crouton/languages,https://api.github.com/repos/keyboardsurfer/Crouton/contributors
nicklockwood,FXForms,nicklockwood/FXForms,3025,London,gb,Objective-C,Objective-C,334,https://api.github.com/users/nicklockwood,https://api.github.com/repos/nicklockwood/FXForms/languages,https://api.github.com/repos/nicklockwood/FXForms/contributors
miekg,dns,miekg/dns,3021,"London, UK",gb,Go,Go,3789,https://api.github.com/users/miekg,https://api.github.com/repos/miekg/dns/languages,https://api.github.com/repos/miekg/dns/contributors
jgilfelt,android-viewbadger,jgilfelt/android-viewbadger,2992,"London, United Kingdom",gb,Java,Java,21,https://api.github.com/users/jgilfelt,https://api.github.com/repos/jgilfelt/android-viewbadger/languages,https://api.github.com/repos/jgilfelt/android-viewbadger/contributors
krakjoe,pthreads,krakjoe/pthreads,2968,United Kingdom,gb,"C,PHP,C++,M4",C,1597,https://api.github.com/users/krakjoe,https://api.github.com/repos/krakjoe/pthreads/languages,https://api.github.com/repos/krakjoe/pthreads/contributors
sroze,ngInfiniteScroll,sroze/ngInfiniteScroll,2959,"London, UK",gb,"JavaScript,CoffeeScript,Shell",JavaScript,293,https://api.github.com/users/sroze,https://api.github.com/repos/sroze/ngInfiniteScroll/languages,https://api.github.com/repos/sroze/ngInfiniteScroll/contributors
thoughtbot,clearance,thoughtbot/clearance,2923,USA & London,gb,"Ruby,HTML,Shell",Ruby,1333,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/clearance/languages,https://api.github.com/repos/thoughtbot/clearance/contributors
bblimke,webmock,bblimke/webmock,2898,London,gb,Ruby,Ruby,1570,https://api.github.com/users/bblimke,https://api.github.com/repos/bblimke/webmock/languages,https://api.github.com/repos/bblimke/webmock/contributors
marvelapp,devices.css,marvelapp/devices.css,2893,London,gb,"CSS,HTML,JavaScript",CSS,31,https://api.github.com/users/marvelapp,https://api.github.com/repos/marvelapp/devices.css/languages,https://api.github.com/repos/marvelapp/devices.css/contributors
pattle,simpsons-in-css,pattle/simpsons-in-css,2849,London,gb,CSS,CSS,18,https://api.github.com/users/pattle,https://api.github.com/repos/pattle/simpsons-in-css/languages,https://api.github.com/repos/pattle/simpsons-in-css/contributors
thoughtbot,high_voltage,thoughtbot/high_voltage,2795,USA & London,gb,Ruby,Ruby,367,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/high_voltage/languages,https://api.github.com/repos/thoughtbot/high_voltage/contributors
adazzle,react-data-grid,adazzle/react-data-grid,2768,"London, UK",gb,"JavaScript,CSS,PowerShell,HTML",JavaScript,1476,https://api.github.com/users/adazzle,https://api.github.com/repos/adazzle/react-data-grid/languages,https://api.github.com/repos/adazzle/react-data-grid/contributors
Orderella,PopupDialog,Orderella/PopupDialog,2759,"London, UK",gb,"Swift,Ruby",Swift,461,https://api.github.com/users/Orderella,https://api.github.com/repos/Orderella/PopupDialog/languages,https://api.github.com/repos/Orderella/PopupDialog/contributors
interconnectit,Search-Replace-DB,interconnectit/Search-Replace-DB,2736,"Liverpool, United Kingdom",gb,PHP,PHP,240,https://api.github.com/users/interconnectit,https://api.github.com/repos/interconnectit/Search-Replace-DB/languages,https://api.github.com/repos/interconnectit/Search-Replace-DB/contributors
aanand,git-up,aanand/git-up,2696,London,gb,Ruby,Ruby,238,https://api.github.com/users/aanand,https://api.github.com/repos/aanand/git-up/languages,https://api.github.com/repos/aanand/git-up/contributors
JamieMason,ImageOptim-CLI,JamieMason/ImageOptim-CLI,2670,"Leeds, United Kingdom",gb,"TypeScript,AppleScript",TypeScript,430,https://api.github.com/users/JamieMason,https://api.github.com/repos/JamieMason/ImageOptim-CLI/languages,https://api.github.com/repos/JamieMason/ImageOptim-CLI/contributors
jasondavies,d3-cloud,jasondavies/d3-cloud,2652,"London, UK",gb,JavaScript,JavaScript,40,https://api.github.com/users/jasondavies,https://api.github.com/repos/jasondavies/d3-cloud/languages,https://api.github.com/repos/jasondavies/d3-cloud/contributors
nicklockwood,SwipeView,nicklockwood/SwipeView,2625,London,gb,"Objective-C,Ruby",Objective-C,79,https://api.github.com/users/nicklockwood,https://api.github.com/repos/nicklockwood/SwipeView/languages,https://api.github.com/repos/nicklockwood/SwipeView/contributors
jorgebastida,glue,jorgebastida/glue,2566,"London, UK",gb,"Python,Shell",Python,568,https://api.github.com/users/jorgebastida,https://api.github.com/repos/jorgebastida/glue/languages,https://api.github.com/repos/jorgebastida/glue/contributors
michaeldfallen,git-radar,michaeldfallen/git-radar,2564,London,gb,"Shell,Makefile",Shell,337,https://api.github.com/users/michaeldfallen,https://api.github.com/repos/michaeldfallen/git-radar/languages,https://api.github.com/repos/michaeldfallen/git-radar/contributors
encharm,Font-Awesome-SVG-PNG,encharm/Font-Awesome-SVG-PNG,2554,United Kingdom,gb,JavaScript,JavaScript,95,https://api.github.com/users/encharm,https://api.github.com/repos/encharm/Font-Awesome-SVG-PNG/languages,https://api.github.com/repos/encharm/Font-Awesome-SVG-PNG/contributors
optonaut,ActiveLabel.swift,optonaut/ActiveLabel.swift,2541,"London, UK",gb,"Swift,Ruby,Objective-C",Swift,322,https://api.github.com/users/optonaut,https://api.github.com/repos/optonaut/ActiveLabel.swift/languages,https://api.github.com/repos/optonaut/ActiveLabel.swift/contributors
tomakehurst,wiremock,tomakehurst/wiremock,2515,London,gb,"JavaScript,Java,CSS,HTML,XSLT,RAML,Scala,Ruby,Shell",JavaScript,1641,https://api.github.com/users/tomakehurst,https://api.github.com/repos/tomakehurst/wiremock/languages,https://api.github.com/repos/tomakehurst/wiremock/contributors
samsquire,ideas,samsquire/ideas,2512,London,gb,,,234,https://api.github.com/users/samsquire,https://api.github.com/repos/samsquire/ideas/languages,https://api.github.com/repos/samsquire/ideas/contributors
Olical,EventEmitter,Olical/EventEmitter,2494,"London, England",gb,"JavaScript,HTML,Shell",JavaScript,819,https://api.github.com/users/Olical,https://api.github.com/repos/Olical/EventEmitter/languages,https://api.github.com/repos/Olical/EventEmitter/contributors
Wilfred,remacs,Wilfred/remacs,2465,"London, UK",gb,"Emacs Lisp,C,Common Lisp,Objective-C,Rust,M4,TeX,Makefile,C++,PostScript,Mathematica,Shell,HTML,Ruby,Perl,Pascal,Matlab,Prolog,JavaScript,NewLisp,SystemVerilog,Slash,Smalltalk,SRecode Template,GDB,Yacc,Ada,PHP,Python,Awk,Fortran,Erlang,Lua,Batchfile,CSS,Dockerfile,Java,Forth,Modula-2,Scheme,Go,Perl 6",Emacs Lisp,132328,https://api.github.com/users/Wilfred,https://api.github.com/repos/Wilfred/remacs/languages,https://api.github.com/repos/Wilfred/remacs/contributors
geftimov,android-pathview,geftimov/android-pathview,2462,"London, United Kingdom",gb,Java,Java,82,https://api.github.com/users/geftimov,https://api.github.com/repos/geftimov/android-pathview/languages,https://api.github.com/repos/geftimov/android-pathview/contributors
shaps80,Peek,shaps80/Peek,2453,"London, UK",gb,"Swift,Ruby",Swift,390,https://api.github.com/users/shaps80,https://api.github.com/repos/shaps80/Peek/languages,https://api.github.com/repos/shaps80/Peek/contributors
balysv,material-menu,balysv/material-menu,2431,"London, United Kingdom",gb,Java,Java,218,https://api.github.com/users/balysv,https://api.github.com/repos/balysv/material-menu/languages,https://api.github.com/repos/balysv/material-menu/contributors
kornelski,pngquant,kornelski/pngquant,2421,United Kingdom,gb,"C,Rust,Roff,Shell,Makefile",C,1217,https://api.github.com/users/kornelski,https://api.github.com/repos/kornelski/pngquant/languages,https://api.github.com/repos/kornelski/pngquant/contributors
manosim,gitify,manosim/gitify,2410,"Brighton, United Kingdom",gb,"JavaScript,CSS,HTML,Shell",JavaScript,1079,https://api.github.com/users/manosim,https://api.github.com/repos/manosim/gitify/languages,https://api.github.com/repos/manosim/gitify/contributors
drathier,stack-overflow-import,drathier/stack-overflow-import,2386,London,gb,Python,Python,18,https://api.github.com/users/drathier,https://api.github.com/repos/drathier/stack-overflow-import/languages,https://api.github.com/repos/drathier/stack-overflow-import/contributors
thoughtbot,shoulda-matchers,thoughtbot/shoulda-matchers,2375,USA & London,gb,"Ruby,JavaScript,CSS,HTML,Shell",Ruby,1768,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/shoulda-matchers/languages,https://api.github.com/repos/thoughtbot/shoulda-matchers/contributors
jcupitt,libvips,jcupitt/libvips,2366,"London, UK",gb,"C,C++,Python,M4,Shell,Makefile",C,5520,https://api.github.com/users/jcupitt,https://api.github.com/repos/jcupitt/libvips/languages,https://api.github.com/repos/jcupitt/libvips/contributors
