owner,name,fullName,numberOfStars,country,language
snipe,nock,snipe/nock,1883,us,PHP
Microsoft,contiki,Microsoft/contiki,1883,us,C#
victorBaro,element,victorBaro/element,1881,us,Objective-C
segmentio,programmer-job-blacklist,segmentio/programmer-job-blacklist,1878,us,JavaScript
facebook,FlycoTabLayout,facebook/FlycoTabLayout,1877,us,C++
cyu,whatiscode,cyu/whatiscode,1875,us,JavaScript
lukeed,suit,lukeed/suit,1874,us,JavaScript
facebook,DDFE-blog,facebook/DDFE-blog,1873,us,JavaScript
DeskConnect,pet,DeskConnect/pet,1873,us,Objective-C
pickhardt,wesnoth,pickhardt/wesnoth,1873,us,Ruby
BurntSushi,PostgresApp,BurntSushi/PostgresApp,1873,us,Go
facebook,net-speeder,facebook/net-speeder,1871,us,PHP
HaseebR,polymer,HaseebR/polymer,1871,us,C++
bloomberg,newman,bloomberg/newman,1869,us,JavaScript
cwRichardKim,languagetool,cwRichardKim/languagetool,1868,us,Objective-C
ericf,iris,ericf/iris,1865,us,JavaScript
wonderkiln,goreleaser,wonderkiln/goreleaser,1864,us,Java
xianyi,AndroidLibs,xianyi/AndroidLibs,1862,us,FORTRAN
tidwall,sweetalert2,tidwall/sweetalert2,1859,us,Go
AlexTatiyants,glfw,AlexTatiyants/glfw,1859,us,CSS
benoitvallon,material_design_zh_2,benoitvallon/material_design_zh_2,1856,us,JavaScript
feross,rack,feross/rack,1855,us,JavaScript
somerandomdude,AtomOS,somerandomdude/AtomOS,1855,us,Python
KhaosT,markdown-plus,KhaosT/markdown-plus,1854,us,JavaScript
mdo,Nimble,mdo/Nimble,1853,us,CSS
tommikaikkonen,hackclub,tommikaikkonen/hackclub,1852,us,JavaScript
kern,magenta,kern/magenta,1850,us,JavaScript
mochi,skflow,mochi/skflow,1847,us,Erlang
acdlite,tensorboard,acdlite/tensorboard,1846,us,JavaScript
AKSHAYUBHAT,scala-js,AKSHAYUBHAT/scala-js,1845,us,
anvaka,fashion-mnist,anvaka/fashion-mnist,1845,us,
ReactTraining,Toutiao,ReactTraining/Toutiao,1844,us,JavaScript
HubSpot,qmk_firmware,HubSpot/qmk_firmware,1844,us,JavaScript
thlorenz,GoBooks,thlorenz/GoBooks,1844,us,JavaScript
nathco,adapta-gtk-theme,nathco/adapta-gtk-theme,1841,us,
danielamitay,xmrig,danielamitay/xmrig,1841,us,Objective-C
Microsoft,nest,Microsoft/nest,1841,us,C++
CharonChui,vision,CharonChui/vision,1839,us,
getify,Haneke,getify/Haneke,1838,us,HTML
allenai,awesome-programming-books,allenai/awesome-programming-books,1836,us,Python
vuejs,onedrive,vuejs/onedrive,1834,us,JavaScript
rallat,ayu,rallat/ayu,1834,us,Java
mitro-co,etcher,mitro-co/etcher,1834,us,HTML
intljusticemission,AmazeFileManager,intljusticemission/AmazeFileManager,1831,us,JavaScript
technoweenie,freeboard,technoweenie/freeboard,1830,us,Ruby
amjith,interact.js,amjith/interact.js,1828,us,Python
yapstudios,NewPipe,yapstudios/NewPipe,1828,us,Swift
esbullington,python3_with_pleasure,esbullington/python3_with_pleasure,1826,us,JavaScript
rtomayko,Probable-Wordlists,rtomayko/Probable-Wordlists,1826,us,Ruby
jverkoey,RxBus,jverkoey/RxBus,1825,us,Objective-C
Firebase,WebCollector,Firebase/WebCollector,1824,us,JavaScript
jsantell,RoboBinding,jsantell/RoboBinding,1824,us,JavaScript
romannurik,beardedspice,romannurik/beardedspice,1822,us,
cameronmcefee,spacemacs,cameronmcefee/spacemacs,1821,us,JavaScript
tylertate,lib-flexible,tylertate/lib-flexible,1821,us,CSS
JakeWharton,article,JakeWharton/article,1821,us,Java
hrescak,mitmproxy,hrescak/mitmproxy,1819,us,JavaScript
Augustyniak,Slim,Augustyniak/Slim,1819,us,Objective-C
kbknapp,Continuity-Activation-Tool,kbknapp/Continuity-Activation-Tool,1818,us,Rust
derv82,FastestWebsiteEver,derv82/FastestWebsiteEver,1818,us,Python
diegonetto,cryptography,diegonetto/cryptography,1817,us,JavaScript
dataarts,gensim,dataarts/gensim,1816,us,JavaScript
hussien89aa,fake2db,hussien89aa/fake2db,1816,us,
Raizlabs,prosemirror,Raizlabs/prosemirror,1815,us,Objective-C
johnpapa,react-web,johnpapa/react-web,1814,us,JavaScript
daltoniam,DateTimePicker,daltoniam/DateTimePicker,1813,us,Swift
rekihattori,bettercap,rekihattori/bettercap,1812,us,
BinaryMuse,LBXScan,BinaryMuse/LBXScan,1811,us,JavaScript
feross,ardupilot,feross/ardupilot,1809,us,JavaScript
joewalnes,bazel,joewalnes/bazel,1809,us,JavaScript
martinblech,emqttd,martinblech/emqttd,1808,us,Python
matthewhudson,octokit.rb,matthewhudson/octokit.rb,1807,us,JavaScript
tpope,source,tpope/source,1806,us,VimL
Microsoft,nickel.rs,Microsoft/nickel.rs,1803,us,C++
sloria,SwitchButton,sloria/SwitchButton,1800,us,JavaScript
OrchardCMS,apollo,OrchardCMS/apollo,1798,us,C#
ben174,InterviewNotes,ben174/InterviewNotes,1796,us,JavaScript
codekitchen,flycheck,codekitchen/flycheck,1795,us,Ruby
Microsoft,CNN_sentence,Microsoft/CNN_sentence,1795,us,C++
klinker24,tvm,klinker24/tvm,1794,us,Java
WhiteHouse,phc-winner-argon2,WhiteHouse/phc-winner-argon2,1793,us,
dancormier,go,dancormier/go,1793,us,JavaScript
oyvindkinsey,redux-saga,oyvindkinsey/redux-saga,1793,us,JavaScript
objective-see,SpechtLite,objective-see/SpechtLite,1792,us,
Ramotion,NEKit,Ramotion/NEKit,1792,us,Swift
Ramotion,ItChat,Ramotion/ItChat,1792,us,
danvk,io.js,danvk/io.js,1791,us,JavaScript
andrewt3000,WeiboSpider,andrewt3000/WeiboSpider,1790,us,
hadley,MediaStreamRecorder,hadley/MediaStreamRecorder,1790,us,R
mhart,pythonVSCode,mhart/pythonVSCode,1789,us,JavaScript
bennyguitar,pug,bennyguitar/pug,1788,us,Objective-C
minimaxir,UACME,minimaxir/UACME,1786,us,R
IFTTT,acorn,IFTTT/acorn,1785,us,Objective-C
bear,siege,bear/siege,1784,us,Python
trueinteractions,jemalloc,trueinteractions/jemalloc,1781,us,JavaScript
ryanoasis,s3fs-fuse,ryanoasis/s3fs-fuse,1780,us,VimL
bradley,lisk,bradley/lisk,1780,us,JavaScript
Ramotion,AndroidSdkSourceAnalysis,Ramotion/AndroidSdkSourceAnalysis,1779,us,Swift
zircote,JHChainableAnimations,zircote/JHChainableAnimations,1779,us,PHP
jdwittenauer,lnmp,jdwittenauer/lnmp,1777,us,Python
gaylemcd,GameNetworkingSockets,gaylemcd/GameNetworkingSockets,1774,us,Java
iSoron,locust,iSoron/locust,1773,us,Java
shiffman,schedule,shiffman/schedule,1773,us,JavaScript
mozilla,famous,mozilla/famous,1772,us,Rust
GarretYoder,patator,GarretYoder/patator,1771,us,Java
cwRichardKim,inception,cwRichardKim/inception,1771,us,Objective-C
ankane,MaterialList,ankane/MaterialList,1770,us,Ruby
github,PonyMusic,github/PonyMusic,1770,us,
wellcaffeinated,gain,wellcaffeinated/gain,1769,us,JavaScript
jquense,bideo.js,jquense/bideo.js,1768,us,JavaScript
jneen,vertx-examples,jneen/vertx-examples,1768,us,Ruby
zurb,RIOT,zurb/RIOT,1767,us,CSS
jez,hashcat,jez/hashcat,1765,us,VimL
zurb,oclHashcat,zurb/oclHashcat,1765,us,CSS
mattdesl,BlackheartedHospital,mattdesl/BlackheartedHospital,1763,us,JavaScript
saiprashanths,gvr-android-sdk,saiprashanths/gvr-android-sdk,1763,us,
markdregan,droptogif,markdregan/droptogif,1761,us,CSS
thepracticaldev,ninja,thepracticaldev/ninja,1761,us,
antonycourtney,dask,antonycourtney/dask,1760,us,JavaScript
JakeWharton,xUtils,JakeWharton/xUtils,1760,us,Java
Microsoft,xUtils3,Microsoft/xUtils3,1760,us,C#
ryanflorence,vue-apollo,ryanflorence/vue-apollo,1758,us,JavaScript
cezarywojcik,awesome-audio-visualization,cezarywojcik/awesome-audio-visualization,1757,us,Objective-C
Lone-Coder,Front-End-Develop-Guide,Lone-Coder/Front-End-Develop-Guide,1756,us,C#
jamiewilson,http2-spec,jamiewilson/http2-spec,1756,us,JavaScript
fanout,tpm,fanout/tpm,1752,us,C++
jwilder,shadowsocks,jwilder/shadowsocks,1751,us,Go
Codeusa,shadowsocks-windows,Codeusa/shadowsocks-windows,1751,us,C#
rickbergfalk,shadowsocks-android,rickbergfalk/shadowsocks-android,1751,us,JavaScript
spmallick,shadowsocks-gui,spmallick/shadowsocks-gui,1750,us,Python
kittykatattack,BuildCraft,kittykatattack/BuildCraft,1749,us,
EbTech,tensorflow_tutorials,EbTech/tensorflow_tutorials,1749,us,
NVIDIA,TA.Gui,NVIDIA/TA.Gui,1749,us,
Netflix,Haxe,Netflix/Haxe,1749,us,Scala
indutny,gcc,indutny/gcc,1748,us,JavaScript
binaryjs,spark-jobserver,binaryjs/spark-jobserver,1748,us,JavaScript
soapyigu,zmap,soapyigu/zmap,1748,us,Swift
ded,spdlog,ded/spdlog,1747,us,JavaScript
Microsoft,lambdaws,Microsoft/lambdaws,1747,us,JavaScript
auth0,pq,auth0/pq,1747,us,TypeScript
KartikTalwar,react-morph,KartikTalwar/react-morph,1745,us,JavaScript
alexbw,ReDoc,alexbw/ReDoc,1745,us,Objective-C
xtianmiller,bootstrap-vue,xtianmiller/bootstrap-vue,1744,us,JavaScript
isaacs,bypy,isaacs/bypy,1744,us,JavaScript
hashicorp,october,hashicorp/october,1744,us,Go
Unknwon,Clementine,Unknwon/Clementine,1744,us,Go
simplegeo,blog,simplegeo/blog,1743,us,Python
slackhq,mermaid,slackhq/mermaid,1743,us,CoffeeScript
tidwall,gremlins.js,tidwall/gremlins.js,1742,us,Go
thoughtbot,awesome-rest,thoughtbot/awesome-rest,1742,us,Ruby
danielstjules,universal.css,danielstjules/universal.css,1742,us,PHP
jmascia,You-Dont-Need-Javascript,jmascia/You-Dont-Need-Javascript,1739,us,Objective-C
objectivehtml,scrape-it,objectivehtml/scrape-it,1738,us,JavaScript
benjamn,relax,benjamn/relax,1738,us,JavaScript
ztellman,Shadowrocket-ADBlock-Rules,ztellman/Shadowrocket-ADBlock-Rules,1737,us,Clojure
arc90,chunkwm,arc90/chunkwm,1736,us,Python
fabpot,inferno,fabpot/inferno,1735,us,PHP
circa75,proselint,circa75/proselint,1734,us,PHP
JeffreyWay,awesome-github-android-ui,JeffreyWay/awesome-github-android-ui,1733,us,PHP
justintv,shortbread,justintv/shortbread,1733,us,
DavidWells,cider,DavidWells/cider,1733,us,JavaScript
panicinc,beets,panicinc/beets,1732,us,Objective-C
gilesbowkett,GhostText,gilesbowkett/GhostText,1731,us,Shell
jbogard,tensorflow-mnist-tutorial,jbogard/tensorflow-mnist-tutorial,1731,us,C#
thoughtbot,IntelliJ-IDEA-Tutorial,thoughtbot/IntelliJ-IDEA-Tutorial,1730,us,Ruby
zackchase,express-status-monitor,zackchase/express-status-monitor,1729,us,
tony,automerge,tony/automerge,1729,us,Python
indexzero,devstack,indexzero/devstack,1727,us,JavaScript
xunit,iScript,xunit/iScript,1726,us,C#
TheBerkin,winjs,TheBerkin/winjs,1725,us,C#
ManoMarks,zTree_v3,ManoMarks/zTree_v3,1724,us,
Netflix,LearnOpenGL,Netflix/LearnOpenGL,1722,us,Groovy
daneden,nodal,daneden/nodal,1721,us,CSS
zurb,faceswap,zurb/faceswap,1721,us,HTML
Azure,libsvm,Azure/libsvm,1720,us,C#
mudcube,co,mudcube/co,1719,us,JavaScript
cstack,jade,cstack/jade,1718,us,
id-Software,mocha,id-Software/mocha,1718,us,C
intridea,ejs,intridea/ejs,1717,us,Ruby
clayallsopp,node-prune,clayallsopp/node-prune,1717,us,Objective-C
FrontendMasters,dox,FrontendMasters/dox,1714,us,CSS
maxs15,react-enroute,maxs15/react-enroute,1713,us,JavaScript
dzharii,gridstack.js,dzharii/gridstack.js,1712,us,
zhxnlai,python-markdown2,zhxnlai/python-markdown2,1709,us,Swift
simsalabim,ccat,simsalabim/ccat,1708,us,JavaScript
bitwalker,easyrtc,bitwalker/easyrtc,1707,us,Elixir
Giphy,apex,Giphy/apex,1707,us,
coala,awesome-d3,coala/awesome-d3,1706,us,Python
jhuckaby,awesome-interactive-journalism,jhuckaby/awesome-interactive-journalism,1706,us,ActionScript
yahoo,dokuwiki,yahoo/dokuwiki,1706,us,JavaScript
muicss,FastRoute,muicss/FastRoute,1705,us,JavaScript
mmattozzi,tmux-powerline,mmattozzi/tmux-powerline,1705,us,Objective-C
box,hallo,box/hallo,1703,us,JavaScript
killbill,lazysizes,killbill/lazysizes,1703,us,Java
Ramotion,html5shiv,Ramotion/html5shiv,1703,us,
infobyte,gopass,infobyte/gopass,1702,us,Python
aerospike,rails_panel,aerospike/rails_panel,1701,us,C
ohler55,yowsup,ohler55/yowsup,1701,us,C
artem-zinnatullin,sublime-jsdocs,artem-zinnatullin/sublime-jsdocs,1700,us,Java
punkave,ColorSense-for-Xcode,punkave/ColorSense-for-Xcode,1700,us,JavaScript
Microsoft,AppSales-Mobile,Microsoft/AppSales-Mobile,1700,us,Vue
johnotander,typhoeus,johnotander/typhoeus,1699,us,CSS
jakiestfu,soundcloud2000,jakiestfu/soundcloud2000,1699,us,JavaScript
tinytacoteam,phinx,tinytacoteam/phinx,1694,us,
newrelic,jquery-cookie,newrelic/jquery-cookie,1693,us,Ruby
hkellaway,bash-sensible,hkellaway/bash-sensible,1693,us,Swift
christinecha,Entitas-CSharp,christinecha/Entitas-CSharp,1693,us,
jakogut,whats-new-in-swift-4,jakogut/whats-new-in-swift-4,1693,us,C
AigeStudio,choo,AigeStudio/choo,1692,us,Java
Conchylicultor,toto,Conchylicultor/toto,1690,us,Python
zdennis,Mask_RCNN,zdennis/Mask_RCNN,1689,us,Ruby
alexcrichton,KVOController,alexcrichton/KVOController,1689,us,
sutoiku,json-editor,sutoiku/json-editor,1689,us,JavaScript
nolanlawson,seaweedfs,nolanlawson/seaweedfs,1688,us,JavaScript
igrigorik,JazzHands,igrigorik/JazzHands,1686,us,Go
machinezone,TypeScript-React-Starter,machinezone/TypeScript-React-Starter,1686,us,C
arscan,deck.js,arscan/deck.js,1685,us,JavaScript
hwdsl2,swift-style-guide,hwdsl2/swift-style-guide,1685,us,
IFTTT,ceph,IFTTT/ceph,1680,us,Objective-C
bluejamesbond,css-layout,bluejamesbond/css-layout,1680,us,Java
mit-pdos,docker-alpine,mit-pdos/docker-alpine,1680,us,C
tpope,find,tpope/find,1680,us,VimL
hojberg,NodeOS,hojberg/NodeOS,1679,us,JavaScript
mehcode,expanding-collection,mehcode/expanding-collection,1678,us,
rentzsch,code-guide,rentzsch/code-guide,1675,us,Objective-C
postwait,side-project-marketing,postwait/side-project-marketing,1675,us,JavaScript
markbates,SCLAlertView-Swift,markbates/SCLAlertView-Swift,1674,us,Go
brianchirls,Advance,brianchirls/Advance,1674,us,JavaScript
pencilblue,datasharing,pencilblue/datasharing,1673,us,JavaScript
pinterest,bgfx,pinterest/bgfx,1673,us,JavaScript
Firebase,RoundedImageView,Firebase/RoundedImageView,1672,us,HTML
PixarAnimationStudios,lolcommits,PixarAnimationStudios/lolcommits,1672,us,C++
LeaVerou,android-job,LeaVerou/android-job,1671,us,HTML
laracasts,in-view,laracasts/in-view,1670,us,PHP
twitter,FlatUIKit,twitter/FlatUIKit,1670,us,HTML
nathanmarz,waterline,nathanmarz/waterline,1670,us,Clojure
saulpw,npm-check,saulpw/npm-check,1670,us,
borismus,blackbird,borismus/blackbird,1669,us,JavaScript
jenkinsci,holder,jenkinsci/holder,1667,us,Groovy
FormidableLabs,harbor,FormidableLabs/harbor,1666,us,JavaScript
Firebase,telegraf,Firebase/telegraf,1665,us,JavaScript
justmarkham,analytics.js,justmarkham/analytics.js,1664,us,CSS
mikecao,react_on_rails,mikecao/react_on_rails,1662,us,PHP
maisano,learnGitBranching,maisano/learnGitBranching,1662,us,
vuejs,heml,vuejs/heml,1660,us,JavaScript
mozilla,Rocket,mozilla/Rocket,1660,us,JavaScript
angus-c,TensorFlow-World,angus-c/TensorFlow-World,1660,us,
duo-labs,prophet,duo-labs/prophet,1658,us,JavaScript
hoisie,antlr4,hoisie/antlr4,1658,us,Go
feross,aws-shell,feross/aws-shell,1657,us,Python
toastdriven,Atlas-iOS,toastdriven/Atlas-iOS,1656,us,Python
octocat,CBStoreHouseRefreshControl,octocat/CBStoreHouseRefreshControl,1656,us,
chef,PathPicker,chef/PathPicker,1655,us,Shell
bustoutsolutions,pydata-book,bustoutsolutions/pydata-book,1654,us,Swift
dollarshaveclub,bottomsheet,dollarshaveclub/bottomsheet,1652,us,HTML
jedireza,gallium,jedireza/gallium,1652,us,JavaScript
praw-dev,Hound,praw-dev/Hound,1652,us,Python
mesos,pytorch-CycleGAN-and-pix2pix,mesos/pytorch-CycleGAN-and-pix2pix,1650,us,Scala
SamRothCA,jackson,SamRothCA/jackson,1650,us,Objective-C
lloyd,starscream,lloyd/starscream,1649,us,C
thoughtbot,NineOldAndroids,thoughtbot/NineOldAndroids,1646,us,Ruby
zquestz,neon,zquestz/neon,1646,us,Go
KNQ,quickstart-android,KNQ/quickstart-android,1644,us,Go
jpadilla,netbox,jpadilla/netbox,1643,us,Python
AngularClass,TextBlob,AngularClass/TextBlob,1643,us,JavaScript
linkedin,nylas-mail,linkedin/nylas-mail,1643,us,HTML
rtfeldman,TLYShyNavBar,rtfeldman/TLYShyNavBar,1642,us,
tumblr,sequel,tumblr/sequel,1641,us,Java
zingchart,JLRoutes,zingchart/JLRoutes,1640,us,JavaScript
snide,ganhacks,snide/ganhacks,1639,us,CSS
Netflix,yii,Netflix/yii,1639,us,Python
kennethreitz,tpot,kennethreitz/tpot,1637,us,Python
johnkerl,CocoaHTTPServer,johnkerl/CocoaHTTPServer,1635,us,C
jquense,jupyter-themes,jquense/jupyter-themes,1635,us,JavaScript
KrauseFx,android-oss,KrauseFx/android-oss,1635,us,Ruby
OfficeDev,neat,OfficeDev/neat,1635,us,C#
ericclemmons,redshift,ericclemmons/redshift,1634,us,JavaScript
ivanakimov,iOS-10-Sampler,ivanakimov/iOS-10-Sampler,1633,us,JavaScript
chain,code-push,chain/code-push,1632,us,Go
bunkat,fuzzywuzzy,bunkat/fuzzywuzzy,1632,us,HTML
johnpolacek,tinycon,johnpolacek/tinycon,1630,us,JavaScript
pritunl,vega,pritunl/vega,1630,us,Python
mileszs,Java-WebSocket,mileszs/Java-WebSocket,1628,us,Ruby
aspnet,britecharts,aspnet/britecharts,1628,us,C#
plasma-umass,android-autofittextview,plasma-umass/android-autofittextview,1626,us,JavaScript
linkedin,social-engineer-toolkit,linkedin/social-engineer-toolkit,1624,us,Java
rentzsch,ntfy,rentzsch/ntfy,1624,us,Objective-C
migueldeicaza,Swipe,migueldeicaza/Swipe,1623,us,
QuantConnect,gvm,QuantConnect/gvm,1623,us,C#
nylas,Fira,nylas/Fira,1622,us,Python
ballercat,PathFinding.js,ballercat/PathFinding.js,1622,us,
robertsdionne,webtorrent-desktop,robertsdionne/webtorrent-desktop,1622,us,JavaScript
facebook,superstruct,facebook/superstruct,1621,us,OCaml
gocircuit,glamorous,gocircuit/glamorous,1619,us,Go
FormidableLabs,parceler,FormidableLabs/parceler,1619,us,JavaScript
yuki24,franchise,yuki24/franchise,1618,us,Ruby
jonathantneal,jscodeshift,jonathantneal/jscodeshift,1617,us,HTML
suan,shortid,suan/shortid,1617,us,VimL
gravitational,diffy,gravitational/diffy,1617,us,Ruby
farzher,state_machine,farzher/state_machine,1617,us,
twitter,startbootstrap-sb-admin-2,twitter/startbootstrap-sb-admin-2,1616,us,Scala
twitter,EGOTableViewPullRefresh,twitter/EGOTableViewPullRefresh,1616,us,Java
CharlieHess,planck.js,CharlieHess/planck.js,1615,us,JavaScript
Pathgather,deep-learning-with-python-notebooks,Pathgather/deep-learning-with-python-notebooks,1615,us,CoffeeScript
rcrowley,JAWS,rcrowley/JAWS,1614,us,Go
cdarwin,lambci,cdarwin/lambci,1613,us,Go
KrauseFx,android-priority-jobqueue,KrauseFx/android-priority-jobqueue,1613,us,Ruby
pipelinedb,koala,pipelinedb/koala,1611,us,C
eddiezane,ExpandableTextView,eddiezane/ExpandableTextView,1608,us,Ruby
Microsoft,gitignore.io,Microsoft/gitignore.io,1608,us,CSS
BlackrockDigital,otto,BlackrockDigital/otto,1607,us,HTML
shelhamer,jump.js,shelhamer/jump.js,1607,us,HTML
florianheinemann,grip,florianheinemann/grip,1607,us,JavaScript
pika,getting-a-gig,pika/getting-a-gig,1606,us,Python
twitter,chalice,twitter/chalice,1605,us,Scala
jrowberg,reactotron,jrowberg/reactotron,1602,us,C++
fogleman,angular2-seed,fogleman/angular2-seed,1601,us,Go
carsonperrotti,goconvey,carsonperrotti/goconvey,1601,us,Objective-C
felixrieseberg,jQTouch,felixrieseberg/jQTouch,1601,us,
github,swift-2048,github/swift-2048,1599,us,JavaScript
github,emacs-starter-kit,github/emacs-starter-kit,1599,us,
filamentgroup,vue-resource,filamentgroup/vue-resource,1599,us,HTML
REMitchell,fb-mac-messenger,REMitchell/fb-mac-messenger,1597,us,Python
aspnet,odometer,aspnet/odometer,1597,us,C#
dabeaz,MySQLTuner-perl,dabeaz/MySQLTuner-perl,1596,us,Shell
owocki,gemoji,owocki/gemoji,1595,us,
imagemagick,h2o-3,imagemagick/h2o-3,1595,us,C
BurntSushi,Dapper,BurntSushi/Dapper,1594,us,Rust
claviska,SystemProgramming,claviska/SystemProgramming,1593,us,
cognitect,godebug,cognitect/godebug,1593,us,Clojure
AngularClass,dumb-init,AngularClass/dumb-init,1593,us,JavaScript
cparnot,GSL,cparnot/GSL,1593,us,Objective-C
Rafase282,docker-gen,Rafase282/docker-gen,1592,us,JavaScript
trustedsec,icdiff,trustedsec/icdiff,1591,us,Python
Netflix,vector,Netflix/vector,1591,us,Java
ansman,rack-attack,ansman/rack-attack,1591,us,JavaScript
github,upterm,github/upterm,1590,us,Swift
d3,iGAN,d3/iGAN,1590,us,JavaScript
thoughtbot,aima-python,thoughtbot/aima-python,1588,us,Perl
powdahound,SCRecorder,powdahound/SCRecorder,1588,us,HTML
afollestad,svg4everybody,afollestad/svg4everybody,1586,us,
mileszs,TrustedProxy,mileszs/TrustedProxy,1585,us,VimL
dropbox,cpprestsdk,dropbox/cpprestsdk,1585,us,C++
bradfrost,js-bits,bradfrost/js-bits,1584,us,
tjmehta,felony,tjmehta/felony,1583,us,JavaScript
samjabrahams,react-fns,samjabrahams/react-fns,1583,us,
addyosmani,gjson,addyosmani/gjson,1583,us,JavaScript
rrag,serf,rrag/serf,1583,us,JavaScript
antiboredom,balanced-dashboard,antiboredom/balanced-dashboard,1582,us,Python
stutrek,deeplinkdispatch,stutrek/deeplinkdispatch,1582,us,JavaScript
rchipka,bootstrap-treeview,rchipka/bootstrap-treeview,1581,us,JavaScript
jeromedalbert,spruce-android,jeromedalbert/spruce-android,1581,us,
segmentio,goliath,segmentio/goliath,1581,us,HCL
fideloper,Tweaks,fideloper/Tweaks,1579,us,Shell
mbostock,dlite,mbostock/dlite,1578,us,JavaScript
Microsoft,handbook,Microsoft/handbook,1577,us,C#
mpetroff,network-connection-class,mpetroff/network-connection-class,1576,us,JavaScript
brenden,cleaver,brenden/cleaver,1576,us,JavaScript
DreaminginCodeZH,blackfriday,DreaminginCodeZH/blackfriday,1575,us,Java
awslabs,corpora,awslabs/corpora,1575,us,JavaScript
airbnb,dygraphs,airbnb/dygraphs,1574,us,Java
typpo,VisualStudioUninstaller,typpo/VisualStudioUninstaller,1573,us,JavaScript
Ramotion,rustlings,Ramotion/rustlings,1572,us,
evhub,semver,evhub/semver,1571,us,Python
Apple,Log.io,Apple/Log.io,1569,us,Swift
mgechev,paper-switch,mgechev/paper-switch,1569,us,TypeScript
mozilla,logspout,mozilla/logspout,1568,us,C++
airbnb,curio,airbnb/curio,1568,us,Ruby
mmcgrana,EZSwiftExtensions,mmcgrana/EZSwiftExtensions,1565,us,
twitter,hue,twitter/hue,1563,us,Scala
ryanmjacobs,s2client-proto,ryanmjacobs/s2client-proto,1563,us,Shell
ChrisJohnsen,dotfiles,ChrisJohnsen/dotfiles,1563,us,C
kennethreitz,watchdog,kennethreitz/watchdog,1562,us,Python
NateW,magspoof,NateW/magspoof,1562,us,Ruby
caiogondim,reptyr,caiogondim/reptyr,1562,us,JavaScript
zachlatta,chef,zachlatta/chef,1561,us,HTML
yahoo,flower,yahoo/flower,1561,us,JavaScript
Yelp,datamaps,Yelp/datamaps,1561,us,Python
jflinter,densenet,jflinter/densenet,1560,us,Swift
psal,Xenia,psal/Xenia,1560,us,Java
andyet,pdfs,andyet/pdfs,1560,us,JavaScript
whackashoe,mrjob,whackashoe/mrjob,1559,us,JavaScript
1995eaton,NYTPhotoViewer,1995eaton/NYTPhotoViewer,1558,us,JavaScript
chieffancypants,Cerberus,chieffancypants/Cerberus,1556,us,JavaScript
twitter,reqwest,twitter/reqwest,1556,us,Objective-C
gitlabhq,os,gitlabhq/os,1556,us,Ruby
ericniebler,Bukkit,ericniebler/Bukkit,1556,us,C++
mapbox,ZipArchive,mapbox/ZipArchive,1555,us,JavaScript
Gabriel439,mautic,Gabriel439/mautic,1555,us,
tkh44,parse-dashboard,tkh44/parse-dashboard,1554,us,
seenaburns,scroller,seenaburns/scroller,1554,us,C++
letsgetrandy,basket.js,letsgetrandy/basket.js,1553,us,JavaScript
wcharczuk,convnet-benchmarks,wcharczuk/convnet-benchmarks,1552,us,Go
felipecsl,angr,felipecsl/angr,1552,us,Java
Swimlane,scala_school,Swimlane/scala_school,1551,us,TypeScript
confluentinc,TensorFlowOnSpark,confluentinc/TensorFlowOnSpark,1550,us,Java
biometrics,find3,biometrics/find3,1549,us,C++
rmtheis,mozjpeg,rmtheis/mozjpeg,1549,us,Java
lengstrom,https-everywhere,lengstrom/https-everywhere,1549,us,JavaScript
robconery,AnimatedTransitionGallery,robconery/AnimatedTransitionGallery,1548,us,JavaScript
nabla-c0d3,regexgen,nabla-c0d3/regexgen,1546,us,Python
planningcenter,moloch,planningcenter/moloch,1546,us,
mattgodbolt,figaro,mattgodbolt/figaro,1546,us,JavaScript
auchenberg,twirp,auchenberg/twirp,1546,us,JavaScript
julianshapiro,phan,julianshapiro/phan,1545,us,JavaScript
laracasts,xamarin-forms-samples,laracasts/xamarin-forms-samples,1544,us,PHP
buckyroberts,testem,buckyroberts/testem,1542,us,Python
glittershark,react-primitives,glittershark/react-primitives,1541,us,JavaScript
ng-book,RakNet,ng-book/RakNet,1540,us,TypeScript
mailgun,smoothState.js,mailgun/smoothState.js,1540,us,Go
esnet,dracula-theme,esnet/dracula-theme,1539,us,Shell
amwmedia,sanitize.css,amwmedia/sanitize.css,1539,us,JavaScript
leafo,checkup,leafo/checkup,1536,us,MoonScript
tajo,USB-Rubber-Ducky,tajo/USB-Rubber-Ducky,1536,us,JavaScript
sstephenson,jquery-mockjax,sstephenson/jquery-mockjax,1535,us,CoffeeScript
JoshClose,audited,JoshClose/audited,1534,us,C#
jlord,togetherjs,jlord/togetherjs,1534,us,HTML
richzhang,immutability-helper,richzhang/immutability-helper,1533,us,
sotayamashita,kss,sotayamashita/kss,1532,us,
creationix,cms.js,creationix/cms.js,1528,us,JavaScript
iambus,Chats,iambus/Chats,1528,us,Python
davidchang,magnetissimo,davidchang/magnetissimo,1528,us,JavaScript
danielstjules,Laravel-Administrator,danielstjules/Laravel-Administrator,1527,us,JavaScript
kylestetz,drag-sort-listview,kylestetz/drag-sort-listview,1527,us,JavaScript
iron-io,functions,iron-io/functions,1526,us,HTML
mythz,joda-time-android,mythz/joda-time-android,1525,us,JavaScript
Firebase,neuralart,Firebase/neuralart,1524,us,Java
