owner,name,fullName,numberOfStars,country,language
google,less.js,google/less.js,2310,,Python
letsencrypt,AlamofireImage,letsencrypt/AlamofireImage,2309,,Go
swisskyrepo,smarty,swisskyrepo/smarty,2307,,Python
reactjs,ngxtop,reactjs/ngxtop,2307,,
egoist,nginx-conf,egoist/nginx-conf,2307,,JavaScript
egret-labs,franz,egret-labs/franz,2307,,JavaScript
puphpet,UzysAnimatedGifPullToRefresh,puphpet/UzysAnimatedGifPullToRefresh,2307,,HTML
monostable,textures,monostable/textures,2306,,
sqlectron,pyload,sqlectron/pyload,2306,,JavaScript
mdbootstrap,negroni,mdbootstrap/negroni,2305,,CSS
Swinject,Urho3D,Swinject/Urho3D,2305,,Swift
jnordberg,nghttp2,jnordberg/nghttp2,2304,,CoffeeScript
phusion,reactivesearch,phusion/reactivesearch,2302,,Shell
edmodo,mirage,edmodo/mirage,2302,,Java
direnv,editor,direnv/editor,2301,,Go
termux,greys-anatomy,termux/greys-anatomy,2299,,Java
golang,sublime-enhanced,golang/sublime-enhanced,2298,,Go
davidmerfield,git-fire,davidmerfield/git-fire,2297,,JavaScript
veltman,gg,veltman/gg,2296,,
hipache,reagent,hipache/reagent,2296,,JavaScript
urho3d,goby,urho3d/goby,2296,,C++
jfinal,draper,jfinal/draper,2295,,Java
TommyLemon,is.js,TommyLemon/is.js,2295,,Java
pattern-lab,MultipleTheme,pattern-lab/MultipleTheme,2295,,PHP
belluzj,android-interview-questions,belluzj/android-interview-questions,2294,,Shell
scikit-image,strman,scikit-image/strman,2292,,Python
rabbitmq,svgr,rabbitmq/svgr,2292,,C#
slim-template,MailHog,slim-template/MailHog,2291,,Ruby
garand,spacetime,garand/spacetime,2291,,JavaScript
keycastr,webogram,keycastr/webogram,2290,,Objective-C
enyojs,machine_learning_basics,enyojs/machine_learning_basics,2290,,JavaScript
golemfactory,stack,golemfactory/stack,2288,,Python
jroimartin,material-design-data,jroimartin/material-design-data,2288,,Go
css,litho,css/litho,2288,,JavaScript
ebay,mac-cli,ebay/mac-cli,2286,,
PCSX2,spring-boot-examples,PCSX2/spring-boot-examples,2286,,C++
manifoldco,awesome-adb,manifoldco/awesome-adb,2285,,Go
snabbdom,robotgo,snabbdom/robotgo,2283,,JavaScript
archriss,react-style,archriss/react-style,2281,,
cyclejs,elvish,cyclejs/elvish,2280,,JavaScript
SonarSource,SerpentAI,SonarSource/SerpentAI,2279,,Java
SeleniumHQ,redox,SeleniumHQ/redox,2278,,Shell
OpenLiveWriter,bootstrap3-dialog,OpenLiveWriter/bootstrap3-dialog,2278,,C#
MessageKit,snackbar,MessageKit/snackbar,2278,,
IBAnimatable,knockout,IBAnimatable/knockout,2278,,Swift
joyent,c4,joyent/c4,2275,,C
apache,beaker,apache/beaker,2275,,Java
oblique,Legofy,oblique/Legofy,2275,,Shell
SVGKit,OnsenUI,SVGKit/OnsenUI,2274,,Objective-C
probot,OpenAPI-Specification,probot/OpenAPI-Specification,2274,,JavaScript
drduh,alternative-internet,drduh/alternative-internet,2273,,Python
maroslaw,stepper-indicator,maroslaw/stepper-indicator,2272,,JavaScript
php,Surprise,php/Surprise,2271,,PHP
redis,Pimple,redis/Pimple,2270,,C
Rochester-NRT,konva,Rochester-NRT/konva,2269,,JavaScript
ityouknow,jerryscript,ityouknow/jerryscript,2268,,Java
carlbutron,m-cli,carlbutron/m-cli,2267,,Swift
LiskHQ,ng-zorro-antd,LiskHQ/ng-zorro-antd,2267,,JavaScript
hwalsuklee,Tensorflow-Project-Template,hwalsuklee/Tensorflow-Project-Template,2266,,
jpmens,store,jpmens/store,2265,,
jeanphix,breach_core,jeanphix/breach_core,2264,,Python
uxsolutions,FastLED,uxsolutions/FastLED,2263,,JavaScript
MongoEngine,nodebestpractices,MongoEngine/nodebestpractices,2263,,Python
ECSlidingViewController,TinyPinyin,ECSlidingViewController/TinyPinyin,2263,,Objective-C
apollographql,eslint,apollographql/eslint,2263,,TypeScript
AriaFallah,lodash,AriaFallah/lodash,2263,,
sindresorhus,Go-SCP,sindresorhus/Go-SCP,2262,,
agershun,huxpro.github.io,agershun/huxpro.github.io,2262,,JavaScript
NimbusFoundry,localtunnel,NimbusFoundry/localtunnel,2260,,JavaScript
senecajs,Magisk,senecajs/Magisk,2259,,JavaScript
WordPress,zimg,WordPress/zimg,2259,,HTML
google,tui.editor,google/tui.editor,2258,,
meshbird,epub.js,meshbird/epub.js,2257,,Go
laravel,gatsby,laravel/gatsby,2257,,PHP
softwaredownload,CTAssetsPickerController,softwaredownload/CTAssetsPickerController,2257,,Shell
apache,nuxt.js,apache/nuxt.js,2256,,Java
jquery,krackattacks,jquery/krackattacks,2254,,JavaScript
Checkmarx,krackattacks-test-ap-ft,Checkmarx/krackattacks-test-ap-ft,2254,,
phusion,popping,phusion/popping,2251,,C++
mybatis,squirrel,mybatis/squirrel,2250,,Java
careercup,create-react-native-app,careercup/create-react-native-app,2249,,Java
opserver,bedrock,opserver/bedrock,2247,,C#
facebookresearch,trellis,facebookresearch/trellis,2247,,C
winjs,BGAQRCode-Android,winjs/BGAQRCode-Android,2246,,TypeScript
BBC-News,BGABanner-Android,BBC-News/BGABanner-Android,2245,,Ruby
DDFE,BGABadgeView-Android,DDFE/BGABadgeView-Android,2245,,
input-output-hk,mostly-adequate-guide,input-output-hk/mostly-adequate-guide,2244,,
voldemort,webpack-simple,voldemort/webpack-simple,2242,,Java
AndrewBelt,cssnext,AndrewBelt/cssnext,2240,,JavaScript
c3js,node123,c3js/node123,2240,,JavaScript
danikula,java-string-similarity,danikula/java-string-similarity,2240,,Java
ozodrukh,eos,ozodrukh/eos,2240,,Java
MiniProfiler,linux-kernel-exploitation,MiniProfiler/linux-kernel-exploitation,2238,,Ruby
ZheC,Wox,ZheC/Wox,2238,,Matlab
slick,WeixinBot,slick/WeixinBot,2237,,Scala
Automattic,PHP-CS-Fixer,Automattic/PHP-CS-Fixer,2233,,JavaScript
Bitmessage,mattermost-server,Bitmessage/mattermost-server,2231,,Python
itsabot,Detectron,itsabot/Detectron,2230,,Go
ValveSoftware,visdom,ValveSoftware/visdom,2230,,
Vincit,faiss,Vincit/faiss,2230,,JavaScript
apl-devs,ParlAI,apl-devs/ParlAI,2229,,Java
envoyproxy,ELF,envoyproxy/ELF,2226,,C++
hamcrest,CommAI-env,hamcrest/CommAI-env,2224,,PHP
spring-projects,fairseq-py,spring-projects/fairseq-py,2224,,Java
facert,lnd,facert/lnd,2224,,
googlesamples,quasar,googlesamples/quasar,2224,,Java
shogun-toolbox,kotlin-in-chinese,shogun-toolbox/kotlin-in-chinese,2224,,C++
nopSolutions,ponzu,nopSolutions/ponzu,2223,,C#
yeoman,jna,yeoman/jna,2222,,JavaScript
lostisland,guide,lostisland/guide,2222,,Ruby
rafaelpimpa,ThinkAndroid,rafaelpimpa/ThinkAndroid,2221,,
mortenjust,startbootstrap,mortenjust/startbootstrap,2220,,Swift
samccone,react-native-debugger,samccone/react-native-debugger,2218,,
phar-io,versionpress,phar-io/versionpress,2218,,PHP
mongodb,sagan,mongodb/sagan,2217,,Java
rubygems,conky,rubygems/conky,2216,,Ruby
busyloop,Anki-Android,busyloop/Anki-Android,2216,,Ruby
android-cjj,design-resource,android-cjj/design-resource,2214,,
phar-io,minify,phar-io/minify,2213,,
phacility,anti-adblock-killer,phacility/anti-adblock-killer,2211,,PHP
constabulary,tortilla,constabulary/tortilla,2211,,Go
iammapping,RxWebViewController,iammapping/RxWebViewController,2210,,
PrismLibrary,LeetCode,PrismLibrary/LeetCode,2210,,C#
hybridauth,Space-Navigation-View,hybridauth/Space-Navigation-View,2209,,PHP
google,skulpt,google/skulpt,2209,,Python
TMCoding,be-mean-instagram,TMCoding/be-mean-instagram,2206,,
Guake,metamask-extension,Guake/metamask-extension,2206,,Python
pchmn,ShareX,pchmn/ShareX,2205,,
guysoft,flysystem,guysoft/flysystem,2203,,Shell
trentrichardson,omnipay,trentrichardson/omnipay,2203,,JavaScript
mina-deploy,fractal,mina-deploy/fractal,2202,,Ruby
P-H-C,oauth2-client,P-H-C/oauth2-client,2202,,C
malsup,glide,malsup/glide,2201,,JavaScript
xfumihiro,inmap,xfumihiro/inmap,2200,,Java
peatio,vue-zhihu-daily,peatio/vue-zhihu-daily,2199,,Ruby
AndroidBootstrap,RealReachability,AndroidBootstrap/RealReachability,2199,,Java
cssmagic,uncaptcha,cssmagic/uncaptcha,2198,,
react-navigation,Instagram-API,react-navigation/Instagram-API,2197,,JavaScript
lxn,angular-restmod,lxn/angular-restmod,2197,,Go
dbohdan,stolon,dbohdan/stolon,2197,,
pymc-devs,PyGithub,pymc-devs/PyGithub,2196,,Jupyter Notebook
bfirsh,jd-gui,bfirsh/jd-gui,2196,,Go
dirtycow,react-navigation,dirtycow/react-navigation,2196,,HTML
mathieudutour,nerv,mathieudutour/nerv,2196,,
aio-libs,scrollReveal.js,aio-libs/scrollReveal.js,2195,,Python
robfig,scrollreveal,robfig/scrollreveal,2195,,Go
cssnext,csshake,cssnext/csshake,2195,,JavaScript
jaydee3,WiFiManager,jaydee3/WiFiManager,2195,,Objective-C
google,SpringBoot-Learning,google/SpringBoot-Learning,2195,,C++
ReactiveX,neo,ReactiveX/neo,2194,,Python
dokan-dev,routersploit,dokan-dev/routersploit,2194,,C
xianhu,coinmon,xianhu/coinmon,2192,,Python
goreleaser,corda,goreleaser/corda,2192,,Go
moment,manim,moment/manim,2191,,JavaScript
fivesheep,join-monster,fivesheep/join-monster,2189,,Python
kennymkchan,irssi,kennymkchan/irssi,2188,,
murlokswarm,node-uuid,murlokswarm/node-uuid,2188,,
uraimo,Chronicle-Queue,uraimo/Chronicle-Queue,2186,,Swift
icons8,Chronicle-Map,icons8/Chronicle-Map,2186,,
nickel-org,jxcore,nickel-org/jxcore,2186,,Rust
qw3rtman,sslh,qw3rtman/sslh,2184,,Shell
springfox,http-api-guide,springfox/http-api-guide,2183,,Groovy
mpc-hc,mobx,mpc-hc/mobx,2182,,C
cundong,XPrivacy,cundong/XPrivacy,2180,,C
weaveworks,NetGuard,weaveworks/NetGuard,2180,,Go
marshmallow-code,grafana,marshmallow-code/grafana,2180,,Python
code-mc,reactjs101,code-mc/reactjs101,2179,,Java
duilib,purgecss,duilib/purgecss,2178,,C++
Dash-Industry-Forum,swift-algorithm-club,Dash-Industry-Forum/swift-algorithm-club,2177,,JavaScript
Atlantic18,swift-style-guide,Atlantic18/swift-style-guide,2177,,PHP
googlemaps,objective-c-style-guide,googlemaps/objective-c-style-guide,2177,,Java
lumapps,awesome-deep-vision,lumapps/awesome-deep-vision,2176,,HTML
androidannotations,awesome-rnn,androidannotations/awesome-rnn,2176,,Java
speed47,openshare,speed47/openshare,2175,,
raywenderlich,asciidoctor,raywenderlich/asciidoctor,2175,,
postmodern,requests-for-research,postmodern/requests-for-research,2173,,Shell
openlayers,gods,openlayers/gods,2172,,JavaScript
yesodweb,zcash,yesodweb/zcash,2172,,Haskell
jiang111,book,jiang111/book,2172,,
IOTAledger,iOS-Core-Animation-Advanced-Techniques,IOTAledger/iOS-Core-Animation-Advanced-Techniques,2171,,
uber,ShareKit,uber/ShareKit,2171,,JavaScript
scalanlp,VKVideoPlayer,scalanlp/VKVideoPlayer,2169,,Scala
broccolijs,LookLook,broccolijs/LookLook,2169,,JavaScript
dinbror,timber,dinbror/timber,2169,,JavaScript
pheuter,libgit2,pheuter/libgit2,2167,,JavaScript
gavinbunney,goagent,gavinbunney/goagent,2165,,Swift
yui,gocui,yui/gocui,2165,,Java
grbl,DeepLearning,grbl/DeepLearning,2163,,C
gluon-api,EASTL,gluon-api/EASTL,2162,,Jupyter Notebook
elazarl,mpvue,elazarl/mpvue,2162,,Go
GItLqr,walle,GItLqr/walle,2161,,Java
Moq,SQLAdvisor,Moq/SQLAdvisor,2160,,C#
wireapp,database_cleaner,wireapp/database_cleaner,2159,,Java
lynndylanhurley,MPFoldTransition,lynndylanhurley/MPFoldTransition,2159,,JavaScript
opentoonz,twython,opentoonz/twython,2159,,C++
square,amdjs-api,square/amdjs-api,2159,,Java
postmanlabs,Cinnamon,postmanlabs/Cinnamon,2159,,JavaScript
stitchfix,docker-osx-dev,stitchfix/docker-osx-dev,2158,,Python
facebookresearch,mustache,facebookresearch/mustache,2158,,Python
apollographql,vesta,apollographql/vesta,2157,,TypeScript
keycloak,opencv,keycloak/opencv,2157,,Java
Tim9Liu9,quil,Tim9Liu9/quil,2156,,
transcode-open,yesod,transcode-open/yesod,2154,,Shell
overtrue,textmate,overtrue/textmate,2154,,PHP
Rapptz,card.io-iOS-SDK,Rapptz/card.io-iOS-SDK,2154,,Python
huntergregal,Numeral-js,huntergregal/Numeral-js,2153,,
robotframework,otto,robotframework/otto,2152,,Python
lhie1,2017HOSTS,lhie1/2017HOSTS,2152,,
cssinjs,zen-rails-security-checklist,cssinjs/zen-rails-security-checklist,2152,,JavaScript
jayphelps,buefy,jayphelps/buefy,2151,,JavaScript
rspec,URI.js,rspec/URI.js,2150,,Ruby
openscad,prezto,openscad/prezto,2150,,C++
h5bp,react-google-maps,h5bp/react-google-maps,2149,,
go-mgo,Simple.Data,go-mgo/Simple.Data,2149,,Go
google,kong,google/kong,2149,,C++
digitalBush,serde,digitalBush/serde,2146,,JavaScript
square,ZFPlayer,square/ZFPlayer,2146,,Ruby
upx,presto,upx/presto,2146,,
luojilab,laravel5-angular-material-starter,luojilab/laravel5-angular-material-starter,2146,,
mcollina,node-config,mcollina/node-config,2145,,JavaScript
wildfly,javascript-patterns,wildfly/javascript-patterns,2145,,Java
zotroneneis,GoSublime,zotroneneis/GoSublime,2145,,Jupyter Notebook
java-native-access,mgmt,java-native-access/mgmt,2145,,Java
spring-cloud,eleme,spring-cloud/eleme,2144,,Java
simple-android-framework,weechat,simple-android-framework/weechat,2143,,Java
vigetlabs,qtile,vigetlabs/qtile,2142,,JavaScript
chenupt,browser-logos,chenupt/browser-logos,2142,,Java
thephpleague,graphite-web,thephpleague/graphite-web,2142,,PHP
wix,linux-sysadmin-interview-questions,wix/linux-sysadmin-interview-questions,2141,,
justinfrankel,tensorflow-speech-recognition,justinfrankel/tensorflow-speech-recognition,2140,,C
go-swagger,react-native-storage,go-swagger/react-native-storage,2140,,Go
ecthros,Medoo,ecthros/Medoo,2140,,Python
PRML,Lasagne,PRML/Lasagne,2137,,Matlab
flowjs,elixir,flowjs/elixir,2136,,JavaScript
francistao,ecto,francistao/ecto,2136,,
googlesamples,powerline-shell,googlesamples/powerline-shell,2135,,Java
dnoegel,play,dnoegel/play,2134,,PHP
tkarras,opal,tkarras/opal,2134,,
Dask,KYGooeyMenu,Dask/KYGooeyMenu,2132,,Python
HumbleSoftware,appjs,HumbleSoftware/appjs,2131,,JavaScript
peter-iakovlev,clojure-koans,peter-iakovlev/clojure-koans,2130,,Objective-C
google,pac4j,google/pac4j,2128,,Python
sullo,Zewo,sullo/Zewo,2127,,Perl
egoist,sorry,egoist/sorry,2126,,HTML
at-import,javascript-tutorial-en,at-import/javascript-tutorial-en,2125,,CSS
LazarSoft,vue-awesome,LazarSoft/vue-awesome,2124,,JavaScript
aelsabbahy,zf2,aelsabbahy/zf2,2123,,Go
fireice-uk,nerdtree,fireice-uk/nerdtree,2122,,
MagicMashRoom,quasar,MagicMashRoom/quasar,2121,,Java
google,quartznet,google/quartznet,2121,,
gritzko,webpack-dev-server,gritzko/webpack-dev-server,2120,,JavaScript
fitztrev,webpack-dev-middleware,fitztrev/webpack-dev-middleware,2117,,Objective-C
0xd4d,docs,0xd4d/docs,2117,,C#
pixie-lang,linkerd,pixie-lang/linkerd,2117,,Python
ReactjsProgram,design_patterns_in_typescript,ReactjsProgram/design_patterns_in_typescript,2116,,
sindresorhus,rspec-rails,sindresorhus/rspec-rails,2116,,JavaScript
frida,rspec,frida/rspec,2116,,Makefile
idris-lang,rt-thread,idris-lang/rt-thread,2114,,Haskell
ossec,owasp-mstg,ossec/owasp-mstg,2113,,C
rovo89,bottle,rovo89/bottle,2112,,Java
google,FFmpeg,google/FFmpeg,2111,,C++
android-cjj,PaperFold-for-iOS,android-cjj/PaperFold-for-iOS,2111,,Java
zer0n,roles,zer0n/roles,2109,,
qiyeboy,node-qrcode,qiyeboy/node-qrcode,2109,,Python
tockins,webpackmonitor,tockins/webpackmonitor,2108,,Go
mayswind,RETableViewManager,mayswind/RETableViewManager,2107,,
apache,REMenu,apache/REMenu,2106,,Java
Zeit,snipmate.vim,Zeit/snipmate.vim,2106,,JavaScript
ravendb,luna,ravendb/luna,2104,,C#
jamesob,poi,jamesob/poi,2103,,Shell
msanders,hack,msanders/hack,2103,,VimL
bevacqua,eme,bevacqua/eme,2103,,JavaScript
wardowsmcc,hangzhou_house_knowledge,wardowsmcc/hangzhou_house_knowledge,2101,,
google,explore-flask,google/explore-flask,2101,,Objective-C
wangmchn,sympy,wangmchn/sympy,2100,,Objective-C
spring-projects,android-open-project-analysis,spring-projects/android-open-project-analysis,2098,,Java
FastLED,android-discuss,FastLED/android-discuss,2098,,C++
antirez,android-dev-cn,antirez/android-dev-cn,2097,,C
zsh-users,android-dev-com,zsh-users/android-dev-com,2097,,Shell
SoySauceLab,react-app-rewired,SoySauceLab/react-app-rewired,2096,,Swift
cujojs,kcptun,cujojs/kcptun,2096,,JavaScript
TimOliver,algorithms,TimOliver/algorithms,2096,,Objective-C
RNCryptor,github-updater,RNCryptor/github-updater,2096,,Swift
You-dont-need,onepage-scroll,You-dont-need/onepage-scroll,2093,,JavaScript
tianon,reactotron,tianon/reactotron,2092,,Go
OpenMW,YOURLS,OpenMW/YOURLS,2092,,C++
h5bp,go-tools,h5bp/go-tools,2090,,ApacheConf
jpmorganchase,swarm,jpmorganchase/swarm,2090,,Go
google,youtube-iOS,google/youtube-iOS,2090,,Python
davecgh,Quick-Chat,davecgh/Quick-Chat,2089,,Go
imagemin,vuedo,imagemin/vuedo,2089,,JavaScript
ppwwyyxx,tcpcopy,ppwwyyxx/tcpcopy,2088,,Python
zaphoyd,zsh-syntax-highlighting,zaphoyd/zsh-syntax-highlighting,2086,,C++
pybrain,antigen,pybrain/antigen,2085,,Python
cymcsg,zsh-completions,cymcsg/zsh-completions,2084,,Java
datproject,brain,datproject/brain,2084,,JavaScript
wal-e,Caliburn.Micro,wal-e/Caliburn.Micro,2082,,Python
pornel,egret-core,pornel/egret-core,2082,,HTML
prikhi,lumo,prikhi/lumo,2081,,JavaScript
coreos,digital_video_introduction,coreos/digital_video_introduction,2080,,Go
mapnik,ffmpeg-libav-tutorial,mapnik/ffmpeg-libav-tutorial,2080,,C++
aasm,kidscoding,aasm/kidscoding,2079,,Ruby
dthree,noUiSlider,dthree/noUiSlider,2077,,
mobxjs,grant,mobxjs/grant,2077,,JavaScript
google,esp-open-sdk,google/esp-open-sdk,2076,,C++
brownhci,Developing_iOS_8_Apps_With_Swift,brownhci/Developing_iOS_8_Apps_With_Swift,2076,,JavaScript
quartznet,Gaufrette,quartznet/Gaufrette,2075,,C#
TypeStrong,redmine,TypeStrong/redmine,2075,,TypeScript
zhoubear,v8,zhoubear/v8,2074,,
parse-community,macropy,parse-community/macropy,2073,,JavaScript
joelpx,XlsxWriter,joelpx/XlsxWriter,2072,,Python
offensive-security,awesome-django,offensive-security/awesome-django,2071,,Lua
rikschennink,DoraCMS,rikschennink/DoraCMS,2071,,
cbpowell,laravel-admin,cbpowell/laravel-admin,2070,,Objective-C
pauli-space,JsonPath,pauli-space/JsonPath,2070,,
junegunn,react-in-patterns,junegunn/react-in-patterns,2069,,VimL
pinojs,deb.js,pinojs/deb.js,2069,,JavaScript
moonbingbing,zstd,moonbingbing/zstd,2068,,
projectkudu,Tesseract-OCR-iOS,projectkudu/Tesseract-OCR-iOS,2068,,C#
haxiomic,node_redis,haxiomic/node_redis,2068,,Haxe
brndnmtthws,androidannotations,brndnmtthws/androidannotations,2067,,C++
HaxeFoundation,panamax-ui,HaxeFoundation/panamax-ui,2067,,Haxe
zcweng,dataset,zcweng/dataset,2065,,Java
w3c,DemoHouse,w3c/DemoHouse,2065,,HTML
FreeRDP,fitty,FreeRDP/fitty,2064,,C
material-components,ledisdb,material-components/ledisdb,2064,,Objective-C
Famous,jasmine-node,Famous/jasmine-node,2063,,JavaScript
gpbl,webgradients,gpbl/webgradients,2063,,JavaScript
thedaviddias,pifs,thedaviddias/pifs,2060,,
ansible,channels,ansible/channels,2060,,Python
easymotion,protobuf-net,easymotion/protobuf-net,2059,,VimL
CoderZhuXH,vitess,CoderZhuXH/vitess,2058,,Objective-C
brillout,api-samples,brillout/api-samples,2058,,
dleitee,spfjs,dleitee/spfjs,2058,,JavaScript
crosswalk-project,react-native-webrtc,crosswalk-project/react-native-webrtc,2057,,C++
antitypical,gogs,antitypical/gogs,2057,,Swift
postgraphql,weave,postgraphql/weave,2056,,TypeScript
google,cfssl,google/cfssl,2056,,JavaScript
tensorflow,cf-ui,tensorflow/cf-ui,2056,,C++
ata4,fancyBox,ata4/fancyBox,2055,,Java
name5566,builddatabase,name5566/builddatabase,2055,,Go
swig,new-pac,swig/new-pac,2054,,C++
babel,ES6-Learning,babel/ES6-Learning,2054,,JavaScript
getsentry,Meteor-Learning,getsentry/Meteor-Learning,2054,,JavaScript
domokit,MEAN-Learning,domokit/MEAN-Learning,2054,,Dart
jinfagang,nlib,jinfagang/nlib,2052,,
yanhaijing,alluxio,yanhaijing/alluxio,2052,,CSS
shadowsocks,css-modules,shadowsocks/css-modules,2050,,JavaScript
vert-x,pagekit,vert-x/pagekit,2049,,
me115,TimeLine,me115/TimeLine,2049,,C++
mumble-voip,jo,mumble-voip/jo,2049,,C++
javallone,springside4,javallone/springside4,2049,,JavaScript
huazhiyuan2008,wp-cli,huazhiyuan2008/wp-cli,2049,,Java
ImageOptim,stagemonitor,ImageOptim/stagemonitor,2048,,HTML
webpackmonitor,webcomponentsjs,webpackmonitor/webcomponentsjs,2048,,
skellock,robomongo,skellock/robomongo,2047,,JavaScript
jakearchibald,snap,jakearchibald/snap,2047,,JavaScript
snooda,redis,snooda/redis,2047,,C
tensorflow,CVCalendar,tensorflow/CVCalendar,2047,,Python
jsvine,volo,jsvine/volo,2046,,Python
hummingbird-me,homebrew,hummingbird-me/homebrew,2046,,JavaScript
apache,brew,apache/brew,2045,,Java
moodle,homebrew-php,moodle/homebrew-php,2044,,PHP
ZhongTaoTian,linuxbrew,ZhongTaoTian/linuxbrew,2044,,Objective-C
kelektiv,data,kelektiv/data,2042,,JavaScript
c9,config,c9/config,2042,,JavaScript
Pasvaz,darktable,Pasvaz/darktable,2042,,JavaScript
bonnyfone,junit,bonnyfone/junit,2041,,Java
lebab,junit4,lebab/junit4,2041,,JavaScript
android-cjj,junit5,android-cjj/junit5,2041,,Java
spark-jobserver,webpacker,spark-jobserver/webpacker,2040,,Scala
stephen,strong_parameters,stephen/strong_parameters,2038,,JavaScript
MariaDB,syncthing,MariaDB/syncthing,2035,,C++
pudo,sinon,pudo/sinon,2035,,Python
fuzzdb-project,yslow,fuzzdb-project/yslow,2034,,Java
TheLevelUp,chai,TheLevelUp/chai,2034,,Objective-C
YouTube,js-base64,YouTube/js-base64,2034,,Java
mlpack,protobuf,mlpack/protobuf,2033,,C++
jxcore,guava,jxcore/guava,2033,,JavaScript
nmap,styleguide,nmap/styleguide,2032,,C++
ksm,fonts,ksm/fonts,2029,,
listen1,grumpy,listen1/grumpy,2028,,
AutumnsWind,deepdream,AutumnsWind/deepdream,2028,,PHP
tmbdev,cadvisor,tmbdev/cadvisor,2027,,Jupyter Notebook
StephenGrider,brotli,StephenGrider/brotli,2025,,Ruby
noamraph,boardgame.io,noamraph/boardgame.io,2025,,Python
Mayccoll,physical-web,Mayccoll/physical-web,2025,,Shell
ring-clojure,google-api-php-client,ring-clojure/google-api-php-client,2024,,Clojure
edwardtufte,closure-compiler,edwardtufte/closure-compiler,2023,,HTML
elastic,tamperchrome,elastic/tamperchrome,2020,,JavaScript
atinfo,google-authenticator,atinfo/google-authenticator,2018,,
zzw922cn,ios-webkit-debug-proxy,zzw922cn/ios-webkit-debug-proxy,2017,,Python
vim-syntastic,oss-fuzz,vim-syntastic/oss-fuzz,2015,,VimL
TheOrchid,closure-library,TheOrchid/closure-library,2015,,PHP
mongodb,re2,mongodb/re2,2014,,C#
overviewer,or-tools,overviewer/or-tools,2014,,Python
Topshelf,kubeflow,Topshelf/kubeflow,2014,,C#
nixzhu,binnavi,nixzhu/binnavi,2013,,Swift
hgarc014,benchmark,hgarc014/benchmark,2013,,
niezhiyang,zopfli,niezhiyang/zopfli,2012,,
Conda,google-api-python-client,Conda/google-api-python-client,2012,,Python
dhowe,liquidfun,dhowe/liquidfun,2011,,JavaScript
react-cosmos,santa,react-cosmos/santa,2011,,JavaScript
samsung,nogotofail,samsung/nogotofail,2011,,C
sindresorhus,closure-compiler-js,sindresorhus/closure-compiler-js,2009,,Rust
javaSwing,wycheproof,javaSwing/wycheproof,2009,,
cloudius-systems,netstack,cloudius-systems/netstack,2009,,C
syndtr,google-java-format,syndtr/google-java-format,2008,,Go
takezoe,gumbo-parser,takezoe/gumbo-parser,2008,,Scala
ReactjsProgram,tangent,ReactjsProgram/tangent,2007,,
streamlink,xi-mac,streamlink/xi-mac,2007,,
ssbc,syzkaller,ssbc/syzkaller,2007,,JavaScript
egrcc,lmctfy,egrcc/lmctfy,2006,,Python
go-yaml,google-api-go-client,go-yaml/google-api-go-client,2005,,Go
XcodeGhostSource,ion,XcodeGhostSource/ion,2005,,Objective-C
mozilla-mobile,pprof,mozilla-mobile/pprof,2005,,C
babel,novm,babel/novm,2004,,JavaScript
jakubroztocil,butteraugli,jakubroztocil/butteraugli,2001,,CoffeeScript
urfave,open-location-code,urfave/open-location-code,2001,,Go
cleanflight,prettytensor,cleanflight/prettytensor,2001,,C
phpseclib,cpu_features,phpseclib/cpu_features,2000,,PHP
ant-design,uWebSockets,ant-design/uWebSockets,1998,,JavaScript
Daltron,monica,Daltron/monica,1997,,
IBM,rapidjson,IBM/rapidjson,1994,,
tutao,fr_public,tutao/fr_public,1991,,JavaScript
Zeit,ngx_lua_waf,Zeit/ngx_lua_waf,1990,,JavaScript
rundeck,corrode,rundeck/corrode,1990,,Groovy
ponylang,mastodon,ponylang/mastodon,1986,,C++
card-io,servo,card-io/servo,1986,,Objective-C
sta,ILSpy,sta/ILSpy,1986,,C#
AnderWeb,webui-aria2,AnderWeb/webui-aria2,1985,,Java
persepolisdm,Caldroid,persepolisdm/Caldroid,1985,,Python
ranger,fuck-login,ranger/fuck-login,1984,,Python
webonyx,grails-core,webonyx/grails-core,1984,,PHP
rkern,sensu,rkern/sensu,1983,,Python
docker,mremoteng,docker/mremoteng,1982,,Go
baskerville,rrssb,baskerville/rrssb,1981,,C
shadowsocks,turn.js,shadowsocks/turn.js,1981,,Shell
knownsec,vega,knownsec/vega,1980,,
inboxapp,platform.js,inboxapp/platform.js,1979,,Python
sitespeedio,At.js,sitespeedio/At.js,1979,,JavaScript
cryptomator,neuraltalk,cryptomator/neuraltalk,1979,,Java
Zeit,pkg,Zeit/pkg,1978,,JavaScript
h5bp,hyperterm,h5bp/hyperterm,1977,,ApacheConf
oxalorg,micro,oxalorg/micro,1977,,CSS
LibreVR,styled-jsx,LibreVR/styled-jsx,1977,,
Triple-T,vuls,Triple-T/vuls,1976,,Groovy
unsplash,Android-Clean-Boilerplate,unsplash/Android-Clean-Boilerplate,1975,,JavaScript
alm-tools,page.js,alm-tools/page.js,1974,,TypeScript
rovo89,mocha,rovo89/mocha,1973,,Java
rbgirshick,move.js,rbgirshick/move.js,1973,,Python
NECROBOTIO,commander.js,NECROBOTIO/commander.js,1972,,C#
gitextensions,AwesomeMenu,gitextensions/AwesomeMenu,1972,,C#
